序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week
80,美國,隱形人,2020/02/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,66,-65.26%,"3,445","222,725","52,543,972",20200615
81,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,7,-89.71%,"1,000","74,298","16,209,767",20200615
82,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,35,-55.70%,"3,780","103,542","24,107,810",20200615
83,泰國,就愛斷捨離,2020/02/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,1,7,-65.00%,"1,060","6,000","1,317,696",20200615
84,美國,猛禽小隊: 小丑女大解放,2020/02/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,139,195.74%,"10,470","471,723","112,460,682",20200615
85,美國,1917,2020/01/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,132,-47.41%,"10,895","303,851","74,475,878",20200615
86,美國,變身特務,2020/01/22,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,50,150.00%,"8,080","181,763","41,418,677",20200615
87,美國,她們,2020/01/22,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,57,7.55%,"6,070","92,665","21,851,243",20200615
88,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,180,-23.40%,"43,198","19,129","4,524,087",20200615
89,美國,不完美的正義,2020/01/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,19,-62.00%,"2,080","48,598","10,982,882",20200615
90,美國,絕地戰警FOR LIFE,2020/01/16,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,111,50.00%,"12,430","574,540","136,867,705",20200615
91,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,1,103,0.00%,"22,750","15,396","3,392,428",20200615
92,美國,花生醬獵鷹的願望,2019/12/06,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,1,16,0.00%,"2,490","2,377","510,618",20200615
93,美國,野蠻遊戲：全面晉級,2019/12/04,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,1,65,-41.44%,"7,010","812,810","190,897,446",20200615
94,日本,為美好的世界獻上祝福！紅傳說,2019/11/15,向洋影業有限公司,株式会社KADOKAWA,5,569,0.00%,"258,865","42,791","10,869,461",20200615
95,日本,HELLO WORLD,2019/11/15,車庫娛樂股份有限公司,"TOHO CO., LTD.",1,19,-64.81%,"4,965","37,997","9,002,955",20200615
96,中華民國,盲人律師,2019/10/18,春暉映像有限公司,牧風電影事業有限合夥,1,36,0.00%,"9,660","28,421","6,224,746",20200615
97,美國,弒婚遊戲,2019/10/09,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",57,796,-14.32%,"176,508","121,070","27,106,361",20200615
98,日本,天氣之子,2019/09/12,車庫娛樂股份有限公司,"TOHO CO., LTD.",11,441,-23.83%,"107,848","703,624","168,297,292",20200615
99,日本,航海王：奪寶爭霸戰,2019/08/21,台北双喜電影發行股份有限公司,TOEI Animation Enterprises Limited,5,205,8.47%,"94,130","224,476","54,234,601",20200615
100,西班牙,逆轉劫局,2019/06/11,采昌國際多媒體股份有限公司,"CASTELAO PICTURES, S.L.",2,32,3.23%,"4,800","4,339","947,808",20200615
101,美國,愛上觸不到的你,2019/03/29,采昌國際多媒體股份有限公司,CBS Films Inc.,2,49,53.13%,"7,220","121,720","28,232,012",20200615
102,日本,七龍珠‧超 布羅利,2019/02/22,台北双喜電影發行股份有限公司,"東映株式會社##FOX INTERNATIONAL PRODUCTIONS, INC.",1,1,-98.55%,270,"87,127","26,331,849",20200615
103,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,8,300.00%,"2,105",645,"93,985",20200615
104,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,2,200.00%,180,"1,210","150,489",20200615
105,法國,新橋戀人,2018/12/28,東昊影業有限公司,Studiocanal S.A.S,1,67,-1.47%,"13,900","4,686","1,009,540",20200615
106,波蘭,沒有煙硝的愛情,2018/12/08,東昊影業有限公司,MK2 Films,1,62,-1.59%,"13,290","9,414","2,054,113",20200615
107,日本,電影版 吹響吧！上低音號~莉茲與青鳥~,2018/10/05,車庫娛樂股份有限公司,(美國)PONYCANYON USA INC.,1,56,-62.42%,"15,120","11,971","2,971,211",20200615
108,英國,戲夢巴黎,2018/09/14,車庫娛樂股份有限公司,HANWAY FILMS LIMITED,1,136,0.00%,"30,190","2,119","442,330",20200615
109,南韓,殺人回憶,2018/07/06,車庫娛樂股份有限公司,(韓國)CJ E&M CORPORATION,15,434,6.37%,"99,540","2,356","526,515",20200615
110,日本,遊戲人生,2017/12/08,香港商甲上娛樂有限公司台灣分公司,(日本)KADOKAWA CORPORATION,3,9,-80.00%,"2,375","127,956","38,439,077",20200615
111,南韓,軍艦島,2017/08/18,車庫娛樂股份有限公司,CJ E&M CORPORATION,2,7,-92.86%,"1,550","305,365","69,225,108",20200615
112,中華民國,目擊者,2017/03/31,威視股份有限公司,嘉揚電影有限公司##(大陸)浙江觀鑒影業有限公司##(大陸)海寧鐵幕真文化傳媒有限公司##(大陸)海寧觀盈影視文化有限公司##(大陸)喀什嘉映文化傳媒有限公司,10,132,-13.16%,"32,356","232,854","52,486,960",20200615
113,日本,電影版聲之形,2017/03/24,采昌國際多媒體股份有限公司,(匈牙利)ATRIUM PRODUCTIONS KFT.,45,794,-24.38%,"187,009","295,703","69,105,261",20200615
114,美國,羅根,2017/02/28,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,66,695,0.00%,"155,322","941,580","221,633,503",20200615
115,日本,刀劍神域劇場版-序列爭戰,2017/02/24,木棉花國際股份有限公司,ANIPLEX INC.,1,2,-80.00%,580,"214,449","55,934,982",20200615
116,中華民國,樓下的房客,2016/08/12,安邁進國際影業股份有限公司,台灣安邁進國際影業股份有限公司##群星瑞智國際娛樂股份有限公司##中環國際娛樂事業股份有限公司##威視股份有限公司##MM2 ENTERTAINMENT PTE LTD.##安樂影片有限公司,5,14,-90.73%,"3,520","505,554","116,219,969",20200615
117,法國,紅色情深 經典數位修復,2016/07/22,天馬行空數位有限公司,MK2 - SOCIÉTÉ PAR ACTIONS SIMPLIFIÉE,2,47,-16.07%,"10,060","3,347","691,981",20200615
118,法國,藍色情挑 經典數位修復,2016/07/22,天馬行空數位有限公司,MK2 - SOCIÉTÉ PAR ACTIONS SIMPLIFIÉE,1,35,-18.60%,"7,115","3,958","817,905",20200615
119,法國,白色情迷 經典數位修復,2016/07/22,天馬行空數位有限公司,MK2 - SOCIÉTÉ PAR ACTIONS SIMPLIFIÉE,2,32,0.00%,"6,740","3,264","677,098",20200615
120,美國,絕地救援,2015/10/01,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION,49,137,-82.41%,"29,135","2,687","487,194",20200615
121,南韓,愛上變身情人,2015/09/11,可樂藝術文創股份有限公司,CONTENTS PANDA,7,31,-71.03%,"7,460",272,"60,750",20200615
122,南韓,諜影殺機,2014/07/11,可樂藝術文創股份有限公司,SHOWBOX/MEDIAPLEX INC.,5,29,-77.86%,"6,190","1,007","217,090",20200615
123,美國,少年PI的奇幻漂流,2012/11/21,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",50,80,-86.64%,"18,135","1,349","307,357",20200615
124,美國,黑暗騎士：黎明昇起,2012/07/19,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,35,898,-51.22%,"270,322","8,275","2,326,913",20200615
125,南韓,大叔,2010/01/01,車庫娛樂股份有限公司,OPUS PICTURES,11,334,0.00%,"77,253",382,"87,298",20200615
126,美國,黑暗騎士,2008/07/16,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,56,"2,174",-48.29%,"633,235","22,058","6,268,122",20200615
127,日本,現在，很想見你,2005/04/08,車庫娛樂股份有限公司,"TOHO CO., LTD.",1,3,-94.00%,670,747,"168,643",20200615
128,美國,刺激1995,1995/03/10,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,4,314,"31,400.00%","20,515","24,116","5,828,262",20200615
129,美國,第六感生死戀,1990/12/15,捷傑有限公司,United International Pictures,2,21,-57.14%,"1,770","2,347","485,075",20200615
130,英國,末代皇帝,1988/04/23,香港商甲上娛樂有限公司台灣分公司,Hanway Films Limited,35,"2,744",-40.70%,"685,506","50,010","12,369,813",20200615
131,美國,北非諜影,1947/01/31,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,60,"2,150",33.87%,"494,423","3,756","860,178",20200615
1,美國,明信片謀殺案,2020/06/19,香港商甲上娛樂有限公司台灣分公司,"CAPSTONE GROUP, LLC##GFC POSTCARDS, INC.",76,"14,522",26.16%,"3,358,710","26,033","6,017,131",20200622
2,俄羅斯,失控特工,2020/06/19,可樂藝術文創股份有限公司,Central Partnership Sales House,45,"6,233",13.87%,"1,449,770","11,707","2,719,155",20200622
3,加拿大,血疫,2020/06/19,車庫娛樂股份有限公司,"XYZ FILMS, LLC",34,"2,961",-19.23%,"701,037","6,627","1,558,866",20200622
4,香港,東邪西毒：終極版,2020/06/19,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,春光映畫(Block 2 Pictures Inc.)##學者股份有限公司,27,"1,904",32.78%,"450,186","3,338","791,244",20200622
5,中華民國,媽！我阿榮啦,2020/06/19,答人文創事業有限公司,財團法人公共電視文化事業基金會,11,"1,795",26.05%,"439,637","3,219","784,693",20200622
6,美國,最瘋狂的旅程,2020/06/19,海樂影業股份有限公司,"BLUE FOX ENTERTAINMENT 2, LLC",33,"1,430",-15.53%,"321,627","3,123","701,175",20200622
7,日本,阿基米德大戰,2020/06/19,車庫娛樂股份有限公司,"TOHO CO., LTD.",24,"1,110",-3.39%,"260,395","2,259","520,557",20200622
8,加拿大,戀戀琴聲,2020/06/19,天馬行空數位有限公司,WaZabi Films A Division of Datsit International Inc.,18,653,-6.31%,"134,410","1,350","282,849",20200622
9,美國,惡棍英雄：死侍,2020/06/19,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION,68,463,-15.05%,"103,287","1,008","227,782",20200622
10,德國,彼得漢德克：我在森林，晚一點到,2020/06/19,佳映娛樂國際股份有限公司,The Match Factory GmbH,4,224,133.33%,"46,965",320,"67,350",20200622
11,中華民國,紅衣小女孩,2020/06/19,威視,中環國際娛樂事業股份有限公司##華映娛樂股份有限公司##時色九華國際娛樂有限公司##講故事有限公司##瀚草影視文化事業股份有限公司,10,73,-10.98%,"18,290",155,"39,635",20200622
12,英國,混沌之神,2020/06/19,暗光鳥有限公司,PROTAGONIST PICTURES LIMITED,3,56,-6.67%,"13,590",116,"27,890",20200622
13,南韓,盤索里拳手,2020/06/19,車庫娛樂股份有限公司,"FINECUT CO., LTD.",7,30,-45.45%,"6,850",85,"18,642",20200622
14,美國,深海擴散,2020/06/12,光年映畫有限公司,"Epic Pictures Group, Inc.",63,"5,294",-40.55%,"1,167,337","23,228","5,120,933",20200622
15,英國,晚班,2020/06/12,威秀影城股份有限公司,CtrlMovie,3,"2,438",24.45%,"604,410","5,631","1,416,270",20200622
16,美國,銀翼殺手最終版,2020/06/12,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,57,"1,372",-50.79%,"333,771","6,746","1,629,399",20200622
17,愛爾蘭,超完美社區,2020/06/12,車庫娛樂股份有限公司,"XYZ FILMS, LLC",30,602,-70.76%,"138,438","5,190","1,207,510",20200622
18,德國,親愛陌生人,2020/06/12,鴻聯國際開發股份有限公司,Constantin Film Verleih GmbH,20,492,-66.73%,"109,363","3,250","739,851",20200622
19,德國,金魚俱樂部,2020/06/12,海鵬影業有限公司,Beta Cinema GmbH,16,447,-60.89%,"94,773","2,540","548,713",20200622
20,美國,婚姻大崩壞,2020/06/12,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",71,413,-84.40%,"92,525","6,246","1,403,059",20200622
21,英國,普立茲記者,2020/06/12,聯影企業股份有限公司,WESTEND FILMS LTD,16,413,-57.94%,"87,777","2,214","480,408",20200622
22,南韓,非常母親,2020/06/12,車庫娛樂股份有限公司,RELAY MOTION KFT.,13,222,-72.49%,"48,594","1,753","392,920",20200622
23,英國,決戰最前線,2020/06/12,天馬行空數位有限公司,METRO INTERNATIONAL ENTERTAINMENT LIMITED,23,173,-85.55%,"39,400","2,799","641,792",20200622
24,美國,殺機疑雲,2020/06/12,車庫娛樂股份有限公司,"VISIT FILMS, LLC",28,59,-93.84%,"12,500","2,508","572,501",20200622
25,法國,終極自殺旅店,2020/06/12,亮點國際影業有限公司,Charades,13,42,-88.52%,"9,580","1,058","239,969",20200622
26,日本,108～海馬五郎的復仇與冒險～,2020/06/12,車庫娛樂股份有限公司,COLORBIRD INC.,2,17,-52.78%,"3,790",75,"15,585",20200622
27,南韓,殘酷街頭：暴力實錄,2020/06/12,車庫娛樂股份有限公司,"KT HITEL CO., LTD.",3,3,-98.15%,590,282,"64,610",20200622
28,南韓,詭妹,2020/06/05,車庫娛樂股份有限公司,RELAY MOTION KFT.,48,"4,979",-37.65%,"1,201,209","34,255","8,190,580",20200622
29,泰國,淒厲人僧,2020/06/05,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,54,"2,799",-52.43%,"651,675","29,111","6,669,887",20200622
30,中華民國,蚵豐村,2020/06/05,大島影像製作股份有限公司,大島影像製作股份有限公司 (TYDAL Productions)##Film and TV School of the Academy of Performing Arts in Prague,12,345,-65.22%,"78,054","4,557","1,030,948",20200622
31,英國,烈火情人,2020/06/05,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,9,275,-60.94%,"59,130","4,770","1,063,292",20200622
32,俄羅斯,絕殺慕尼黑,2020/06/05,車庫娛樂股份有限公司,"WANDA MEDIA CO., LTD.",2,15,-85.29%,"3,310","1,232","274,347",20200622
33,日本,影裏,2020/06/05,天馬行空數位有限公司,Aniplex Inc.,2,14,-91.62%,"3,019","1,399","300,356",20200622
34,美國,敢殺就來,2020/06/05,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",6,8,-95.32%,"1,770","2,066","443,280",20200622
35,南韓,愛上變身情人,2020/06/05,可樂藝術文創股份有限公司,CONTENTS PANDA,1,4,-87.10%,"1,150",276,"61,900",20200622
36,法國,詩情攝慾,2020/06/05,車庫娛樂股份有限公司,MFI SAS,2,3,-97.84%,675,"1,113","231,817",20200622
37,新加坡,沖繩豆腐之戀,2020/06/05,車庫娛樂股份有限公司,(韓國)OPUS PICTURES,1,1,-93.75%,210,71,"14,495",20200622
38,日本,猛鬼樂園,2020/05/29,車庫娛樂股份有限公司,HAKUHODO DY MUSIC & PICTURES INC.,7,86,-81.39%,"19,160","7,941","1,854,549",20200622
39,德國,罪人的控訴,2020/05/29,海鵬影業有限公司,TELEPOOL GmbH,5,86,-72.87%,"19,020","5,793","1,298,357",20200622
40,西班牙,放飛大丈夫,2020/05/29,采昌國際多媒體股份有限公司,"TELECINCO CINEMA, S.A.U.",7,50,-72.83%,"10,745","5,648","1,294,637",20200622
41,美國,火線獵殺令,2020/05/29,車庫娛樂股份有限公司,"HIGHLAND FILM GROUP, INC.",8,18,-95.42%,"4,380","12,430","2,854,512",20200622
42,澳洲,謝謝你愛過我,2020/05/29,光年映畫有限公司,Celluloid Dreams SARL,2,10,-91.45%,"2,290","2,523","582,665",20200622
43,英國,愛美獎行動,2020/05/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Pathe Fund Limited, acting through its division Pathe International",2,5,-91.38%,"1,185","5,055","1,157,276",20200622
44,西班牙,奪魂索,2020/05/29,水元素文化傳媒有限公司,Reel Suspects,2,5,-94.05%,"1,170","2,389","503,386",20200622
45,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",87,"33,058",47.63%,"7,745,808","203,840","47,774,011",20200622
46,日本,靠北少女,2020/05/22,薩摩亞商雄讚股份有限公司台灣分公司,"Shochiku Co., Ltd.",6,22,-84.62%,"4,575","7,531","1,703,795",20200622
47,美國,惡夜救援,2020/05/22,采昌國際多媒體股份有限公司,Atrium Productions Kft.,3,7,-92.22%,"1,580","14,221","3,209,988",20200622
48,南韓,靈異405號房,2020/05/15,車庫娛樂股份有限公司,CONTENTS PANDA,8,303,-32.82%,"74,330","19,693","4,687,897",20200622
49,挪威,奪命隧道,2020/05/15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Trustnordisk APS,9,119,-67.31%,"26,850","27,888","6,371,498",20200622
50,泰國,奇蹟救援,2020/05/15,車庫娛樂股份有限公司,E-STARS FILMS LTD.,1,0,-100.00%,0,"11,417","2,674,409",20200622
51,中華民國,老娘就要這麼活,2020/05/08,春暉映像有限公司,萊思捷有限公司,2,209,-73.03%,"49,590","2,118","472,436",20200622
52,泰國,見鬼的戀愛季節,2020/04/30,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Sahamongkolfilm International Co.,Ltd.",4,25,-78.63%,"4,955","26,141","5,840,189",20200622
53,德國,抽屍剝繭,2020/04/30,海鵬影業有限公司,GLOBAL SCREEN GMBH,2,12,-70.00%,"2,575","13,606","3,010,353",20200622
54,美國,壞教育,2020/04/30,香港商甲上娛樂有限公司台灣分公司,"Jellyfish Bloom International, LLC##Sight Unseen Pictures LLC",2,4,-92.98%,"1,005","30,441","7,190,070",20200622
55,日本,數碼寶貝 LAST EVOLUTION 絆,2020/04/24,曼迪傳播有限公司,"TOEI ANIMATION CO., LTD.",13,"1,763",-6.77%,"443,193","100,650","25,642,254",20200622
56,法國,吞噬,2020/04/24,本萃電影有限公司,CHARADES,2,171,59.81%,"9,115","2,292","478,263",20200622
57,法國,美好拾光公司,2020/04/24,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Pathe Films S.A.S.,2,13,-84.34%,"2,830","10,195","2,356,253",20200622
58,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",3,450,-31.61%,"25,420","7,341","1,481,856",20200622
59,英國,居禮夫人：放射永恆,2020/04/17,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Studiocanal,2,229,33.14%,"12,230","4,785","1,002,207",20200622
60,法國,戀愛倒帶中,2020/04/17,光年映畫有限公司,CHARADES,1,24,0.00%,"3,840","1,670","361,814",20200622
61,丹麥,築夢奇蹟,2020/04/17,木棉花國際股份有限公司,SOLA MEDIA GmbH,1,12,0.00%,"2,400","4,049","888,576",20200622
